"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0006612","protein targeting to membrane",175,0.735454171455461,1.92718255686751,0.000252185659953955,0.0640377655138251,0.0626116121264993,1273,"tags=45%, list=10%, signal=41%","PDZK1/GDI1/RPLP0/RPL37/RPS11/RPL21/RPS21/RPS19/RPS9/RPS27A/RPS16/RPS20/RPS23/RPL28/RPL13/RPL13A/RPS26/RPS13/RPL12/RPL11/RPS2/RPL14/RPL23/RPS8/RPL31/RPL27A/RPS3/RPL7A/RPS14/RPL10A/RPS6/RPL15/RPL30/RPS12/RPSA/RPL8/RPS25/RPS15/RPL39/RPL29/RPL4/ANK3/RPL9/RPL35/RPL37A/RPL10/RPS15A/RPS7/RPL3/RPL26/RPS4X/RPL23A/RPS17/RPL18A/NACA2/RPL6/PARD3/UBA52/RPS5/RPLP1/RPS18/RPS3A/RPL24/RPL36A/RPS28/RPS10/TAOK2/RPL22/RPL36/RPL7/RPS29/RPL18/ZDHHC2/RPS24/RPL27/RPLP2/VPS37B/SEC61A1"
"BP","GO:0009134","nucleoside diphosphate catabolic process",11,-0.937071118617628,-1.59189681037639,0.000409019136595331,0.0981229642532119,0.0959377162714729,7,"tags=18%, list=0%, signal=18%","ENTPD5/ENTPD3"
"BP","GO:0002253","activation of immune response",314,-0.598740053442848,-1.66121812018779,0.000419594539502689,0.0981229642532119,0.0959377162714729,1163,"tags=19%, list=9%, signal=18%","ABI1/CSK/TESPA1/ELMO1/CFB/DUSP3/FCRL3/CD55/TEC/TEC/CMKLR1/CPB2/C4BPA/TBK1/PSMB6/HLA-A/BLK/SH2D1A/RBCK1/PIK3CD/ARPC1B/HLA-DPA1/C5AR1/FCGR1A/VAV1/MFAP4/SKAP1/CRP/PSMB9/CFI/CD276/KLHL6/ZAP70/CLU/PTPRC/A2M/LPXN/WAS/PAX5/ADA/SYK/PSME2/SERPING1/C1QA/INPP5D/CFP/LCP2/CYFIP2/PSMB8/HLA-DPB1/NCKAP1L/CD3E/CLEC10A/ITK/C1QC/CCR7/CD3D/RUNX1/THEMIS2/CLEC4D"
"BP","GO:0002274","myeloid leukocyte activation",485,-0.528169839278869,-1.51374816458304,0.000436145541730659,0.0981229642532119,0.0959377162714729,2056,"tags=27%, list=16%, signal=24%","CTSA/DNAJC5/LBP/RHOA/IL18RAP/S100P/ORM1/CD59/LAMTOR2/GNS/SERPINB6/RHOG/CNR1/CTSB/S100A13/RAP1B/C3/CBL/DYNC1LI1/SYNGR1/FRK/VAT1/ARSA/QSOX1/BIN2/ITGAL/LRG1/DNASE1/RAB7A/MVP/NPC2/CLEC4C/DOK3/PGLYRP1/SLC27A2/CYFIP1/DOCK2/ATG7/CEACAM6/NEU1/CYB5R3/MIF/NDRG1/ARSB/CST7/PRSS3/ACTR2/LAMP1/PIGR/CXCL8/TLR3/MOSPD2/GAA/STBD1/GSN/THBS1/SIRPA/HEXB/BRI3/GRN/CD53/KCNAB2/CD55/CD93/RAB10/GMFG/B4GALT1/SNCA/ADAM8/CTSD/CEBPA/GATA2/LAMP2/CD63/CNR2/PTPRB/CYBA/CD200/GLIPR1/RAC2/HAVCR2/PLAUR/PRDX4/WNT5A/BLK/B2M/OLFM4/PRCP/PIK3CD/IL1RL1/CD2/CTSC/RAP2C/GYG1/SNAP25/TLR1/C5AR1/RNASET2/RHOH/AGA/TLR7/ADGRE5/CTSS/CLU/SIGLEC5/PSAP/ADGRG3/PTPRC/GLB1/PLAU/PRDX6/ANXA2/PREX1/PTPRN2/SYK/EEF2/ITGB2/CD84/C1QA/CFP/LCP2/CSF1/NCKAP1L/AIF1/LYZ/SPI1/CCL3/CLNK/TNFRSF1B/HAMP/CLEC4D"
"BP","GO:0002521","leukocyte differentiation",366,-0.557924335816634,-1.56570907910053,0.000439714532910917,0.0981229642532119,0.0959377162714729,1330,"tags=20%, list=10%, signal=19%","GPR183/TUSC2/BCL6/INHBA/CD27/TLR3/FZD7/TYRO3/TESPA1/MR1/FCRL3/LOXL3/JAGN1/TAL1/MAFB/FANCD2/SMAD7/NRROS/ADAM8/CEBPA/CRTAM/GATA2/SLAMF8/XBP1/RB1/FASN/NRARP/TFRC/BLK/SIGLEC15/MED1/B2M/LYL1/PIK3CD/CD2/HLA-G/ZBTB46/SLAMF6/CCR1/MYB/MFNG/LY9/RHOH/VAV1/SLC46A2/IKZF1/ZAP70/ADGRG3/PTPRC/RUNX3/IRF1/PGLYRP2/ANXA2/PREX1/HDAC9/ADA/SYK/CA2/TLR9/SASH3/INPP5D/CSF1/PTGER4/NCKAP1L/CD3E/ITK/C1QC/SPI1/CCR7/CD3D/IRF8/CCL3/CSF1R/RUNX1/PIR"
"BP","GO:0050851","antigen receptor-mediated signaling pathway",176,-0.679326734939754,-1.76823473948896,0.000501766113000815,0.108676636945235,0.106256353341349,1136,"tags=20%, list=9%, signal=19%","CSK/TESPA1/DUSP3/FCRL3/TEC/TEC/PSMB6/HLA-A/BLK/SH2D1A/RBCK1/PIK3CD/HLA-DPA1/SKAP1/PSMB9/CD276/KLHL6/ZAP70/PTPRC/LPXN/WAS/PAX5/ADA/SYK/PSME2/INPP5D/LCP2/PSMB8/HLA-DPB1/NCKAP1L/CD3E/ITK/CCR7/CD3D/RUNX1/THEMIS2"
"BP","GO:0051402","neuron apoptotic process",191,-0.650411219986569,-1.7071047912471,0.00079312195550033,0.164549105736746,0.160884514028324,1237,"tags=16%, list=10%, signal=14%","KRAS/DLX1/CITED1/TYRO3/NMNAT1/NEFL/GRN/AGAP2/EGLN3/ADAM8/TGFB3/SIGMAR1/RB1/GRID2/MAG/POU4F3/BDNF/TERT/GRIK2/MYBL2/MYB/C5AR1/NTRK2/GDNF/FASLG/LGMN/CDK5R1/SNCB/CCL3/CNTFR"
"BP","GO:0090336","positive regulation of brown fat cell differentiation",15,0.918288121267704,1.72075092835946,0.000822480475336645,0.164549105736746,0.160884514028324,5,"tags=7%, list=0%, signal=7%","INS"
"BP","GO:0043523","regulation of neuron apoptotic process",161,-0.675391299885434,-1.73918134183746,0.00082676764153444,0.164549105736746,0.160884514028324,1237,"tags=17%, list=10%, signal=16%","KRAS/DLX1/CITED1/TYRO3/NMNAT1/NEFL/GRN/AGAP2/EGLN3/ADAM8/TGFB3/SIGMAR1/GRID2/MAG/BDNF/TERT/GRIK2/MYBL2/MYB/C5AR1/NTRK2/GDNF/FASLG/LGMN/CDK5R1/SNCB/CCL3/CNTFR"
"BP","GO:0006401","RNA catabolic process",352,0.61123220543287,1.71072277915904,0.000954843135146818,0.185038548611083,0.180917646659397,1276,"tags=27%, list=10%, signal=25%","PABPC4/IGF2BP1/IGF2BP2/RPLP0/RPL37/HELZ2/RPS11/RPL21/RPS21/RPS19/RPS9/RPS27A/RPS16/RPS20/RPS23/RPL28/RPL13/RPL13A/RPS26/RPS13/RPL12/FASTKD5/RPL11/RPS2/RPL14/SMG7/RPL23/CSDC2/RPS8/RPL31/NBAS/RPL27A/RPS3/CSDE1/RPL7A/RPS14/RPL10A/RPS6/RPL15/RPL30/RPS12/RPSA/HSPB1/RPL8/RBM24/RPS25/RPS15/RPL39/RPL29/RPL4/RPL9/RPL35/RPL37A/AGO4/RPL10/RPS15A/RPS7/AXIN2/RPL3/RPL26/RPS4X/RPL23A/LRPPRC/FUS/RPS17/RPL18A/RPL6/UBA52/IGF2BP3/RPS5/RPLP1/RPS18/RPS3A/HSPA8/RPL24/PABPC1/UPF1/RPL36A/RPS28/RPS10/RPL22/PKP3/SND1/RPL36/MRTO4/MOV10/RPL7/RPS29/RPL18/SMG1/RPS24/RPL27/RPLP2/DIS3L/DHX9/GIGYF2"
"MF","GO:0019955","cytokine binding",91,-0.763355705815023,-1.84923249523706,0.0011734423163544,0.221569979939328,0.216635504557735,1118,"tags=31%, list=9%, signal=28%","CCR4/THBS1/IL2RG/EBI3/GHR/NRROS/TGFB3/NRP2/PDPN/XCR1/IL1RL1/TRAF2/IL17F/CCR1/IL2RB/UCMA/A2M/CSF3R/IFNAR1/IL5RA/LRRC32/CXCR3/ITGB3/TWSG1/CCR7/CSF1R/TNFRSF1B/CNTFR"
"CC","GO:0015935","small ribosomal subunit",65,0.839880019324115,1.90548043562559,0.00130524835266556,0.240296221725729,0.2349447034798,1195,"tags=49%, list=9%, signal=45%","RPS11/RPS21/RPS19/RPS9/RPS27A/RPS16/RPS20/RPS23/RPS26/RPS13/RPS2/RPS8/RPS3/RPS14/RPS6/RPS12/RPSA/RPS25/RPS15/RPS15A/RPS7/RPS4X/RPS17/UBA52/EIF2A/RPS5/RPS18/RPS3A/RPS28/RPS10/RPS29/RPS24"
"BP","GO:0043374","CD8-positive, alpha-beta T cell differentiation",10,-0.934400029949311,-1.53746463352487,0.00170708618576298,0.306609333462405,0.299780988719353,278,"tags=40%, list=2%, signal=39%","RUNX3/IRF1/NCKAP1L/RUNX1"
"BP","GO:1903131","mononuclear cell differentiation",281,-0.575730229867665,-1.58896903893318,0.00201644292624662,0.343406537607023,0.335758700539186,1330,"tags=22%, list=10%, signal=20%","GPR183/TUSC2/BCL6/INHBA/CD27/FZD7/TYRO3/TESPA1/MR1/FCRL3/LOXL3/MAFB/FANCD2/SMAD7/ADAM8/CRTAM/SLAMF8/XBP1/FASN/NRARP/BLK/MED1/B2M/LYL1/PIK3CD/CD2/HLA-G/ZBTB46/SLAMF6/MYB/MFNG/LY9/RHOH/VAV1/SLC46A2/IKZF1/ZAP70/ADGRG3/PTPRC/RUNX3/IRF1/PGLYRP2/PREX1/HDAC9/ADA/SYK/TLR9/SASH3/INPP5D/CSF1/PTGER4/NCKAP1L/CD3E/ITK/SPI1/CCR7/CD3D/IRF8/CSF1R/RUNX1/PIR"
"CC","GO:0022625","cytosolic large ribosomal subunit",47,0.870434206346479,1.91882997539436,0.00203166262791832,0.343406537607023,0.335758700539186,1422,"tags=85%, list=11%, signal=76%","RPLP0/RPL37/RPL21/RPL28/RPL13/RPL13A/RPL12/RPL11/RPL14/RPL23/RPL31/RPL27A/RPL7A/RPL10A/RPL15/RPL30/RPL8/RPL39/RPL29/RPL4/RPL9/RPL35/RPL37A/RPL10/RPL3/RPL26/RPL23A/RPL18A/RPL6/RPLP1/RPL24/RPL36A/RPL22/RPL36/RPL7/RPL18/RPL27/RPLP2/RPL35A/RPL32"
"BP","GO:1901215","negative regulation of neuron death",159,-0.662632646243536,-1.70793696446552,0.00206365694678843,0.343406537607023,0.335758700539186,1237,"tags=17%, list=10%, signal=16%","KRAS/DLX1/CITED1/TYRO3/NMNAT1/NEFL/CD200R1/GRN/AGAP2/SNCA/ADAM8/TGFB3/MAG/CD200/BDNF/VPS35/TERT/TRAF2/GRIK2/C5AR1/NTRK2/GDNF/LGMN/CSF1/SNCB/TNFRSF1B/CNTFR"
"BP","GO:0043471","regulation of cellular carbohydrate catabolic process",11,0.921557196954028,1.65372655045337,0.00209849187836991,0.343406537607023,0.335758700539186,5,"tags=9%, list=0%, signal=9%","INS"
"BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway",281,-0.571965230607961,-1.5785779443807,0.00227873899895945,0.359442677745792,0.351437707736244,1350,"tags=19%, list=11%, signal=17%","PRKCQ/PHPT1/ACTR2/PIGR/KRAS/ABI1/CSK/TESPA1/ELMO1/DUSP3/PPP3R1/CD200R1/FCRL3/TEC/TEC/CMKLR1/PSMB6/HLA-A/BLK/SH2D1A/RBCK1/PIK3CD/HLA-G/ARPC1B/HLA-DPA1/C5AR1/FCGR1A/VAV1/SKAP1/PSMB9/CD276/KLHL6/ZAP70/PTPRC/LPXN/WAS/PAX5/ADA/SYK/PSME2/INPP5D/LCP2/CYFIP2/PSMB8/HLA-DPB1/NCKAP1L/CD3E/CLEC10A/ITK/CCR7/CD3D/RUNX1/THEMIS2/CLEC4D"
"BP","GO:0050852","T cell receptor signaling pathway",143,-0.671570390808245,-1.70639657959573,0.00230333029188864,0.359442677745792,0.351437707736244,1136,"tags=19%, list=9%, signal=18%","CSK/TESPA1/DUSP3/TEC/TEC/PSMB6/HLA-A/SH2D1A/RBCK1/PIK3CD/HLA-DPA1/SKAP1/PSMB9/CD276/ZAP70/PTPRC/WAS/ADA/PSME2/INPP5D/LCP2/PSMB8/HLA-DPB1/CD3E/ITK/CCR7/CD3D/THEMIS2"
"BP","GO:0002275","myeloid cell activation involved in immune response",411,-0.511170887582276,-1.44996549537878,0.0023484919177653,0.359442677745792,0.351437707736244,2056,"tags=26%, list=16%, signal=22%","CTSA/DNAJC5/LBP/RHOA/S100P/ORM1/CD59/LAMTOR2/GNS/SERPINB6/RHOG/CTSB/S100A13/RAP1B/C3/CBL/DYNC1LI1/SYNGR1/FRK/VAT1/ARSA/QSOX1/BIN2/ITGAL/LRG1/DNASE1/RAB7A/MVP/NPC2/CLEC4C/DOK3/PGLYRP1/SLC27A2/CYFIP1/DOCK2/ATG7/CEACAM6/NEU1/CYB5R3/MIF/ARSB/PRSS3/ACTR2/LAMP1/PIGR/MOSPD2/GAA/STBD1/GSN/SIRPA/HEXB/BRI3/GRN/CD53/KCNAB2/CD55/CD93/RAB10/GMFG/B4GALT1/ADAM8/CTSD/GATA2/LAMP2/CD63/PTPRB/CYBA/GLIPR1/RAC2/HAVCR2/PLAUR/PRDX4/BLK/B2M/OLFM4/PRCP/PIK3CD/CTSC/RAP2C/GYG1/SNAP25/C5AR1/RNASET2/AGA/ADGRE5/CTSS/SIGLEC5/PSAP/ADGRG3/PTPRC/GLB1/PLAU/PRDX6/ANXA2/PTPRN2/SYK/EEF2/ITGB2/CD84/CFP/NCKAP1L/LYZ/CCL3/CLNK/TNFRSF1B/CLEC4D"
"BP","GO:0006605","protein targeting",375,0.570086576117145,1.60300256290193,0.00239172884431611,0.359442677745792,0.351437707736244,1273,"tags=23%, list=10%, signal=22%","PDZK1/FZD5/GDI1/RPLP0/RPL37/RPS11/RPL21/RPS21/RPS19/RPS9/RPS27A/RPS16/RPS20/RPS23/RPL28/RPL13/RPL13A/RPS26/RPS13/RPL12/RPL11/RPS2/RPL14/VPS13D/RPL23/RPS8/RPL31/RPL27A/RPS3/RPL7A/RPS14/RPL10A/RPS6/RPL15/RPL30/VPS13A/RPS12/CROT/RPSA/RPL8/RPS25/RPS15/RPL39/RPL29/LRRK2/RPL4/ANK3/RPL9/RPL35/RPL37A/RPL10/RPS15A/RPS7/RPL3/RPL26/RPS4X/RPL23A/RPS17/RPL18A/NACA2/RPL6/PARD3/UBA52/AP1S3/MPV17/RPS5/RPLP1/RPS18/RPS3A/HSPA8/RPL24/HACL1/PEX6/RPL36A/RPS28/RPS10/TAOK2/RPL22/RPL36/RPL7/RPS29/RPL18/ZDHHC2/RPS24/RPL27/RPLP2/VPS37B/SEC61A1"
"BP","GO:0070997","neuron death",284,-0.56909748866511,-1.57322183559075,0.00255467264203193,0.376252186718463,0.367872860452598,1237,"tags=18%, list=10%, signal=16%","KRAS/DKK1/DLX1/CITED1/TYRO3/NMNAT1/NEFL/CD200R1/GRN/SLC9A1/AGAP2/EGLN3/SNCA/ADAM8/TBK1/TGFB3/SIGMAR1/RB1/GRID2/MAG/CD200/POU4F3/WNT5A/BDNF/CHP1/VPS35/TERT/TRAF2/DDIT4/GRIK2/MYBL2/MYB/C5AR1/NTRK2/DHCR24/GDNF/CLU/BAG5/ITGB2/FASLG/LGMN/C1QA/CSF1/DPYSL4/CDK5R1/SNCB/CCL3/TNFRSF1B/SARM1/CNTFR"
"BP","GO:0007597","blood coagulation, intrinsic pathway",16,-0.895811035431395,-1.63395630571012,0.00264440285086051,0.381831031249741,0.373327461297954,594,"tags=50%, list=5%, signal=48%","F9/PRCP/GP1BA/A2M/SERPING1/GP9/GP1BB/F11"
"MF","GO:0004970","ionotropic glutamate receptor activity",17,-0.864461007371773,-1.59111298066046,0.00270779060096103,0.383464807413019,0.374924852440757,948,"tags=35%, list=7%, signal=33%","GRIK4/GRID2/GRIN1/GRIK2/GRIA2/GRIN2C"
"CC","GO:0022627","cytosolic small ribosomal subunit",38,0.894725999920781,1.93693691898802,0.00281185636244509,0.390688872698974,0.381988034143483,1195,"tags=84%, list=9%, signal=77%","RPS11/RPS21/RPS19/RPS9/RPS27A/RPS16/RPS20/RPS23/RPS26/RPS13/RPS2/RPS8/RPS3/RPS14/RPS6/RPS12/RPSA/RPS25/RPS15/RPS15A/RPS7/RPS4X/RPS17/UBA52/EIF2A/RPS5/RPS18/RPS3A/RPS28/RPS10/RPS29/RPS24"
"BP","GO:0022409","positive regulation of cell-cell adhesion",183,-0.601212530844169,-1.56929030088123,0.00303789404185616,0.406020147331353,0.396977873545049,1466,"tags=26%, list=12%, signal=23%","FGG/CEACAM6/FUT7/PRKCQ/BCL6/CD27/ICAM1/TMIGD2/CSK/TESPA1/SIRPA/EBI3/CD55/SMAD7/ADAM8/HLA-A/XBP1/DMTN/PDPN/TFRC/HAVCR2/PLAUR/WNT5A/SELP/HLA-G/HLA-DPA1/MYB/RHOH/VAV1/SKAP1/CD6/CD276/ZAP70/PTPRC/RUNX3/ADA/SYK/ITGB2/TNFSF13B/SASH3/HLA-DPB1/NCKAP1L/AIF1/CD3E/CCR7/CD274/RUNX1"
"BP","GO:0051251","positive regulation of lymphocyte activation",187,-0.614099704665266,-1.60822664422673,0.00306006747080387,0.406020147331353,0.396977873545049,1470,"tags=25%, list=12%, signal=22%","CD38/IGLL1/MIF/PRKCQ/GPR183/LAMP1/BCL6/CD27/TMIGD2/CSK/TESPA1/SIRPA/MLH1/BLOC1S3/FCRL3/EBI3/CD55/ADAM8/HLA-A/XBP1/TIRAP/TFRC/HAVCR2/HLA-G/HLA-DPA1/MYB/RHOH/VAV1/CD6/CD276/ZAP70/PTPRC/RUNX3/ADA/SYK/TLR9/TNFSF13B/SASH3/INPP5D/HLA-DPB1/NCKAP1L/AIF1/CD3E/CCR7/CD274/RUNX1"
"BP","GO:0002764","immune response-regulating signaling pathway",283,-0.56251650725841,-1.55394656369198,0.00308760568312816,0.406020147331353,0.396977873545049,1350,"tags=19%, list=11%, signal=17%","PRKCQ/PHPT1/ACTR2/PIGR/KRAS/ABI1/CSK/TESPA1/ELMO1/DUSP3/PPP3R1/CD200R1/FCRL3/TEC/TEC/CMKLR1/PSMB6/HLA-A/BLK/SH2D1A/RBCK1/PIK3CD/HLA-G/ARPC1B/HLA-DPA1/C5AR1/FCGR1A/VAV1/SKAP1/PSMB9/CD276/KLHL6/ZAP70/PTPRC/LPXN/WAS/PAX5/ADA/SYK/PSME2/INPP5D/LCP2/CYFIP2/PSMB8/HLA-DPB1/NCKAP1L/CD3E/CLEC10A/ITK/CCR7/CD3D/RUNX1/THEMIS2/CLEC4D"
"BP","GO:0009143","nucleoside triphosphate catabolic process",13,-0.89079646267079,-1.58378459725289,0.00330101381511581,0.426467819903734,0.416970166119892,211,"tags=23%, list=2%, signal=23%","NUDT15/ADA/ENTPD3"
"BP","GO:0051249","regulation of lymphocyte activation",285,-0.580023248240254,-1.60701513422591,0.00339382473852155,0.430898713352978,0.42130238133371,1419,"tags=24%, list=11%, signal=21%","IGLL1/MIF/PRKCQ/GPR183/LAMP1/BCL6/INHBA/CD27/PARP3/TYRO3/TMIGD2/CSK/TESPA1/SIRPA/DUSP3/MLH1/BLOC1S3/FCRL3/LOXL3/EBI3/CD55/FANCD2/SAMSN1/SMAD7/ADAM8/CRTAM/HLA-A/SLAMF8/XBP1/TIRAP/NRARP/TFRC/RAC2/HAVCR2/BLK/CD2/HLA-G/HLA-DPA1/MYB/RHOH/VAV1/SLC46A2/TIGIT/CD6/CD276/ZAP70/PTPRC/RUNX3/IRF1/PGLYRP2/ADA/SYK/TLR9/TNFSF13B/LRRC32/SASH3/INPP5D/HLA-DPB1/NCKAP1L/AIF1/CD3E/TWSG1/CCR7/CD274/RUNX1/CLNK/TNFRSF1B"
"BP","GO:0036230","granulocyte activation",380,-0.51002191997079,-1.44150046780466,0.0034782895795366,0.434137702774704,0.424469236824805,2056,"tags=26%, list=16%, signal=23%","CTSA/DNAJC5/RHOA/IL18RAP/S100P/ORM1/CD59/LAMTOR2/GNS/SERPINB6/RHOG/CTSB/RAP1B/C3/DYNC1LI1/SYNGR1/FRK/VAT1/ARSA/QSOX1/BIN2/ITGAL/LRG1/DNASE1/RAB7A/MVP/NPC2/CLEC4C/DOK3/PGLYRP1/SLC27A2/CYFIP1/DOCK2/ATG7/CEACAM6/NEU1/CYB5R3/MIF/ARSB/PRSS3/ACTR2/LAMP1/PIGR/CXCL8/MOSPD2/GAA/STBD1/GSN/SIRPA/HEXB/BRI3/GRN/CD53/KCNAB2/CD55/CD93/RAB10/GMFG/B4GALT1/ADAM8/CTSD/LAMP2/CD63/PTPRB/CYBA/GLIPR1/PLAUR/PRDX4/B2M/OLFM4/PRCP/CTSC/RAP2C/GYG1/SNAP25/C5AR1/RNASET2/AGA/ADGRE5/CTSS/SIGLEC5/PSAP/ADGRG3/PTPRC/GLB1/PLAU/PRDX6/ANXA2/PREX1/PTPRN2/SYK/EEF2/ITGB2/CFP/NCKAP1L/LYZ/CCL3/TNFRSF1B/CLEC4D"
"BP","GO:0006364","rRNA processing",197,0.653570992003168,1.73879124117494,0.00367272360348933,0.450309506272558,0.44028088608941,1424,"tags=22%, list=11%, signal=20%","RPS21/RPS19/RPS9/RPS16/SIRT7/RPL11/RPS2/RPL14/PIH1D2/RPS8/RPL7A/RPS14/RPL10A/RPS6/RPS25/RPS15/NSA2/RPUSD2/RPL35/RPS7/GTPBP4/RPL26/YBEY/RPS17/UTP20/HEATR1/MDN1/WDR74/HELQ/RPS28/DDX10/RCL1/MRTO4/RPL7/DDX21/PDCD11/CHD7/MRM1/RPS24/RPL27/RPL35A/WDR36/KRR1"
"BP","GO:0006833","water transport",15,0.886966808646909,1.66205891599272,0.00373015750714639,0.450309506272558,0.44028088608941,67,"tags=20%, list=1%, signal=20%","SLC14A1/CFTR/AQP8"
"BP","GO:0046634","regulation of alpha-beta T cell activation",56,-0.798729276648068,-1.80483168467331,0.00408185314898027,0.474845341357093,0.464270295732085,995,"tags=34%, list=8%, signal=31%","LOXL3/EBI3/CD55/SMAD7/CRTAM/HLA-A/MYB/ZAP70/PTPRC/RUNX3/IRF1/ADA/SYK/SASH3/NCKAP1L/CD3E/TWSG1/CD274/RUNX1"
"MF","GO:0017110","nucleoside-diphosphatase activity",13,-0.884775282905965,-1.5730792878265,0.00412604028211219,0.474845341357093,0.464270295732085,7,"tags=15%, list=0%, signal=15%","NUDT15/ENTPD3"
"BP","GO:0002429","immune response-activating cell surface receptor signaling pathway",258,-0.58101702933239,-1.60009930185618,0.00420418075424635,0.474845341357093,0.464270295732085,1163,"tags=18%, list=9%, signal=16%","ABI1/CSK/TESPA1/ELMO1/DUSP3/FCRL3/TEC/TEC/CMKLR1/PSMB6/HLA-A/BLK/SH2D1A/RBCK1/PIK3CD/ARPC1B/HLA-DPA1/C5AR1/FCGR1A/VAV1/SKAP1/PSMB9/CD276/KLHL6/ZAP70/PTPRC/LPXN/WAS/PAX5/ADA/SYK/PSME2/INPP5D/LCP2/CYFIP2/PSMB8/HLA-DPB1/NCKAP1L/CD3E/CLEC10A/ITK/CCR7/CD3D/RUNX1/THEMIS2/CLEC4D"
"BP","GO:0002757","immune response-activating signal transduction",258,-0.58101702933239,-1.60009930185618,0.00420418075424635,0.474845341357093,0.464270295732085,1163,"tags=18%, list=9%, signal=16%","ABI1/CSK/TESPA1/ELMO1/DUSP3/FCRL3/TEC/TEC/CMKLR1/PSMB6/HLA-A/BLK/SH2D1A/RBCK1/PIK3CD/ARPC1B/HLA-DPA1/C5AR1/FCGR1A/VAV1/SKAP1/PSMB9/CD276/KLHL6/ZAP70/PTPRC/LPXN/WAS/PAX5/ADA/SYK/PSME2/INPP5D/LCP2/CYFIP2/PSMB8/HLA-DPB1/NCKAP1L/CD3E/CLEC10A/ITK/CCR7/CD3D/RUNX1/THEMIS2/CLEC4D"
"BP","GO:1901214","regulation of neuron death",248,-0.57511851464387,-1.57505229862925,0.00425581104421077,0.474845341357093,0.464270295732085,1237,"tags=18%, list=10%, signal=17%","KRAS/DKK1/DLX1/CITED1/TYRO3/NMNAT1/NEFL/CD200R1/GRN/AGAP2/EGLN3/SNCA/ADAM8/TBK1/TGFB3/SIGMAR1/GRID2/MAG/CD200/WNT5A/BDNF/CHP1/VPS35/TERT/TRAF2/DDIT4/GRIK2/MYBL2/MYB/C5AR1/NTRK2/DHCR24/GDNF/CLU/ITGB2/FASLG/LGMN/C1QA/CSF1/CDK5R1/SNCB/CCL3/TNFRSF1B/SARM1/CNTFR"
"BP","GO:0016024","CDP-diacylglycerol biosynthetic process",11,-0.886408451444747,-1.50583105007781,0.0044154856152855,0.478171118690623,0.467522006324347,114,"tags=27%, list=1%, signal=27%","AGPAT5/GPAT3/AGPAT4"
"BP","GO:0046341","CDP-diacylglycerol metabolic process",11,-0.886408451444747,-1.50583105007781,0.0044154856152855,0.478171118690623,0.467522006324347,114,"tags=27%, list=1%, signal=27%","AGPAT5/GPAT3/AGPAT4"
"BP","GO:0050863","regulation of T cell activation",205,-0.587019417597031,-1.5595677661848,0.00449618971640637,0.479854218429224,0.469167622581534,1138,"tags=22%, list=9%, signal=21%","TMIGD2/CSK/TESPA1/SIRPA/DUSP3/LOXL3/EBI3/CD55/FANCD2/SMAD7/ADAM8/CRTAM/HLA-A/XBP1/NRARP/TFRC/RAC2/HAVCR2/CD2/HLA-G/HLA-DPA1/MYB/RHOH/VAV1/SLC46A2/TIGIT/CD6/CD276/ZAP70/PTPRC/RUNX3/IRF1/ADA/SYK/TNFSF13B/LRRC32/SASH3/HLA-DPB1/NCKAP1L/AIF1/CD3E/TWSG1/CCR7/CD274/RUNX1/TNFRSF1B"
"CC","GO:0042101","T cell receptor complex",12,-0.900807607841722,-1.55945458521412,0.00467991038111092,0.490745987613283,0.479816826563775,387,"tags=58%, list=3%, signal=57%","APBB1IP/SKAP1/CD6/ZAP70/SYK/CD3E/CD3D"
"BP","GO:0043524","negative regulation of neuron apoptotic process",110,-0.695405653113267,-1.72123539659331,0.00473152703972611,0.490745987613283,0.479816826563775,1237,"tags=18%, list=10%, signal=17%","KRAS/DLX1/CITED1/TYRO3/NMNAT1/NEFL/GRN/AGAP2/ADAM8/TGFB3/MAG/BDNF/TERT/GRIK2/C5AR1/NTRK2/GDNF/LGMN/SNCB/CNTFR"
"BP","GO:0090150","establishment of protein localization to membrane",285,0.609162486679351,1.6795849807676,0.00500819321667437,0.500885318843825,0.489730349765826,1273,"tags=29%, list=10%, signal=27%","PDZK1/AMN/GDI1/RPLP0/RPL37/RPS11/RPL21/RPS21/RPS19/RPS9/RPS27A/RPS16/RPS20/RPS23/RPL28/RPL13/RPL13A/RPS26/RPS13/RPL12/RPL11/RPS2/RPL14/RPL23/RPS8/RPL31/RPL27A/RPS3/RPL7A/RPS14/RPL10A/RPS6/RPL15/RPL30/RPS12/RPSA/RPL8/RPS25/RPS15/RPL39/RPL29/RPL4/ANK3/RPL9/RPL35/RPL37A/RPL10/RPS15A/RPS7/RPL3/RPL26/RPS4X/RPL23A/RPS17/RPL18A/NACA2/RPL6/PARD3/UBA52/RAB3GAP2/RPS5/RPLP1/RPS18/RPS3A/RPL24/RPL36A/SEC16A/RPS28/RAB26/RPS10/TAOK2/RPL22/RPL36/RPL7/NSG1/RPS29/RPL18/ZDHHC2/RPS24/RPL27/RPLP2/SPTBN1/VPS37B/SEC61A1"
"BP","GO:1901160","primary amino compound metabolic process",11,0.898964686553307,1.6131844827287,0.00502105986608446,0.500885318843825,0.489730349765826,63,"tags=18%, list=0%, signal=18%","DDC/TPH1"
