"human","ncbi","mlog10QvalxFC","ENTREZID"
"AK5","ak5",-0.0360979301113281,"26289"
"AK6","LOC107395218",0.127249551497678,"102157402"
"AK6","LOC107374623",0.381415404128976,"102157402"
"AK7","LOC107372532",-1.10962833654938,"122481"
"AK7","LOC107372533",-0.196314454017494,"122481"
"AK7","LOC107377807",-0.00592762208354567,"122481"
"AK8","ak8",-1.84623902672712,"158067"
"AK9","ak9",1.59929135728456,"221264"
"AKAP10","akap10",2.47085105021463e-05,"11216"
"AKAP11","akap11",-0.154786446131513,"11215"
"AKAP11","LOC107377001",-0.101589842288032,"11215"
"AKAP12","LOC107377554",0.0377993375281251,"9590"
"AKAP12","LOC107391969",-0.125901236625643,"9590"
"AKAP13","akap13",0.118852856236292,"11214"
"AKAP14","akap14",-0.781822390462543,"158798"
"AKAP17A","akap17a",0.0429719367307159,"8227"
"AKAP6","LOC107396884",0.275640236729208,"9472"
"AKAP6","LOC107396540",-0.255084375323656,"9472"
"AKAP7","akap7",-0.0820702863920662,"9465"
"AKAP8L","LOC107389731",0.126207984951385,"26993"
"AKAP9","LOC107392105",1.17818700392848,"10142"
"AKAP9","akap9",0.663842064623676,"10142"
"AKIP1","akip1",0.236067252731039,"56672"
"AKIRIN1","akirin1",-1.08923875815137,"79647"
"AKIRIN2","akirin2",-0.0726686387315256,"55122"
"AKIRIN2","LOC107392253",-0.5789807798514,"55122"
"AKNA","LOC107375123",-1.05784333955778,"80709"
"AKNAD1","LOC107384074",-0.792387189738735,"254268"
"AKR1A1","akr1a1",0.0974150047954901,"10327"
"AKR1A1","LOC107393930",-0.95826199160334,"10327"
"AKR1A1","LOC107377127",0.21457777271273,"10327"
"AKR1A1","LOC107384012",-0.00405698834716187,"10327"
"AKR1B10","LOC107389301",0.0357426140443744,"57016"
"AKR1B10","LOC107384342",0.0654069834366881,"57016"
"AKR1B10","LOC107390596",-0.000548699636321963,"57016"
"AKR1B10","LOC107384350",-0.00582318355406009,"57016"
"AKR1D1","LOC107383989",0.134410160880667,"6718"
"AKR1D1","LOC107388423",-0.68924150277149,"6718"
"AKR7A2","LOC107385281",0.0258650430294158,"8574"
"AKT1","akt1",-0.0863631717203172,"207"
"AKT1S1","akt1s1",-0.00979109440766297,"84335"
"AKT2","LOC107395449",-0.00566359305043749,"208"
"AKT3","LOC107397194",0.0995903005474664,"10000"
"AKT3","LOC107375824",0.0020888030954115,"10000"
"AKTIP","aktip",-0.0593331366048526,"64400"
"ALAD","alad",1.09086917210033,"210"
"ALAS1","alas1",0.228384602931455,"211"
"ALAS2","LOC107390720",-0.618126778005102,"212"
"ALCAM","LOC107380084",-1.41186125982646,"214"
"ALDH16A1","aldh16a1",0.142706822981153,"126133"
"ALDH18A1","LOC107375402",1.14915964342126,"5832"
"ALDH18A1","LOC107387577",0.0115838719902763,"5832"
"ALDH1A2","aldh1a2",-0.0578795158961712,"8854"
"ALDH1L1","LOC107385971",-0.0237679963116556,"10840"
"ALDH1L2","LOC107395064",-0.0667033242764909,"160428"
"ALDH1L2","LOC107372922",-0.122057100131617,"160428"
"ALDH1L2","aldh1l2",-0.0849887984741945,"160428"
"ALDH2","aldh2",-0.0319159415320634,"217"
"ALDH3A2","LOC107380742",0.0020466220356563,"224"
"ALDH3A2","LOC107380741",1.08683826003745,"224"
"ALDH3A2","LOC107386903",-0.0729851963832906,"224"
"ALDH3B1","LOC107391596",-0.515395363470345,"221"
"ALDH3B1","LOC107393834",0.552121748310998,"221"
"ALDH4A1","aldh4a1",-0.71060317948358,"8659"
"ALDH5A1","aldh5a1",-0.251119858685111,"7915"
"ALDH6A1","aldh6a1",-0.0825754467496757,"4329"
"ALDH7A1","aldh7a1",0.240524757510392,"501"
"ALDH8A1","aldh8a1",-1.93173083843895,"64577"
"ALDH9A1","LOC107384405",0.00677248369913442,"223"
"ALDH9A1","LOC107387362",-0.187006481242527,"223"
"ALDOA","LOC107387972",-0.983705282068907,"226"
"ALDOB","LOC107375611",-0.136895208308104,"229"
"ALDOC","aldoc",0.256492687565867,"230"
"ALDOC","LOC107379976",1.76429634081202,"230"
"ALG1","alg1",0.666956171329706,"56052"
"ALG10","LOC107383719",0.199862922997591,"84920"
"ALG11","LOC107381107",0.00360492249256675,"440138"
"ALG11","LOC107389590",0.00320882534021444,"440138"
"ALG12","alg12",1.19834816670244,"79087"
"ALG13","alg13",-0.0163976212997291,"79868"
"ALG13","LOC107393843",-0.0654253068521478,"79868"
"ALG14","alg14",0.264672104111435,"199857"
"ALG2","alg2",0.0061701018734338,"85365"
"ALG3","alg3",0.745559494525156,"10195"
"ALG5","alg5",0.929094153077584,"29880"
"ALG6","alg6",0.856393352211895,"29929"
"ALG8","alg8",0.130610516416548,"79053"
"ALK","alk",-0.915815017210793,"238"
"ALK","LOC107392283",-0.493510911050483,"238"
"ALKBH1","alkbh1",-0.0526743161828391,"8846"
"ALKBH2","alkbh2",-0.275509311702095,"121642"
"ALKBH3","alkbh3",0.185611024408184,"221120"
"ALKBH4","alkbh4",0.0546618521200543,"54784"
"ALKBH5","alkbh5",-0.778500826342233,"54890"
"ALKBH6","alkbh6",-0.000661668084768996,"84964"
"ALKBH7","alkbh7",-0.207622393231436,"84266"
"ALKBH8","alkbh8",0.00542742144059401,"91801"
"ALLC","allc",-0.00422023822217776,"55821"
"ALMS1","LOC107391878",0.382399003377691,"7840"
"ALMS1","LOC107387780",-0.15103865251925,"7840"
"ALOX12B","LOC107377570",-0.00533805302967877,"242"
"ALOX15B","LOC107373298",-1.21793483887398,"247"
"ALOX5","alox15",-0.401630779904455,"240"
"ALOX5","alox5",-0.0662747751045784,"240"
"ALOX5AP","alox5ap",NA,"241"
"ALOXE3","LOC107374447",0.106423863091246,"59344"
"ALOXE3","LOC107375272",NA,"59344"
"ALPI","LOC107392764",-0.000800297539877079,"248"
"ALPI","LOC107392763",-0.0059954491959261,"248"
"ALPK1","alpk1",0.0308452297684142,"80216"
"ALPK2","alpk2",-1.99053921227092,"115701"
"ALPK3","LOC107388787",-0.132159564292214,"57538"
"ALPK3","LOC107381545",-0.201580367690116,"57538"
"ALPL","alpl",-0.0432405287563008,"249"
"ALS2","LOC107377184",1.93289430704387,"57679"
"ALS2","LOC107390231",-1.84729763643184,"57679"
"ALX1","alx1",-0.0951090768197334,"8092"
"ALX4","LOC107381444",-0.00599102768202879,"60529"
"ALX4","LOC107389359",-0.503940102149844,"60529"
"ALX4","LOC107388616",1.12487767593968,"60529"
"ALYREF","alyref",-0.000533467070320971,"10189"
"ALYREF","LOC107396438",-0.249938185608115,"10189"
"AMACR","LOC107395252",0.0124457506655421,"23600"
"AMACR","amacr",-0.000919162579026661,"23600"
"AMBP","LOC107388745",-8.2704119644692,"259"
"AMBP","lcn2",-0.727170319235748,"259"
"AMBP","LOC107372346",-0.499971683408653,"259"
"AMBP","LOC107372358",-1.22574828295575,"259"
"AMBRA1","ambra1",-0.0041131290339047,"55626"
"AMD1","amd1",0.873501366346709,"262"
"AMDHD1","amdhd1",-1.55539964574456,"144193"
"AMDHD2","amdhd2",-3.81788153616779,"51005"
"AMER1","LOC107386576",-0.222055958546213,"139285"
"AMER2","amer2",1.98686582792764,"219287"
"AMER2","LOC107386407",-0.65957980632731,"219287"
"AMFR","amfr",-0.0949192454541821,"267"
"AMH","amh",-8.88445971834765,"268"
"AMIGO1","LOC107397129",-0.354484718614467,"57463"
"AMIGO1","amigo1",0.181910702974529,"57463"
"AMIGO3","amigo3",-0.0289745498189377,"386724"
"AMMECR1","ammecr1",-0.0137943058942665,"9949"
"AMN","amn",-1.6891490677709,"81693"
"AMOT","LOC107386335",7.52852612199326e-05,"154796"
"AMOTL2","LOC107383982",0.253044030172327,"51421"
"AMOTL2","amotl2",1.45401574582041,"51421"
"AMPD1","ampd1",-1.55496970238004,"270"
"AMPD2","LOC107390789",0.00479058097070446,"271"
"AMPD2","LOC107385751",-0.072102680038613,"271"
"AMPD2","LOC107390788",0.212082161000661,"271"
"AMPD3","ampd3",-0.223179453425482,"272"
"AMPD3","LOC107372666",-0.3088572468973,"272"
"AMPD3","LOC107388318",-1.20575316549648,"272"
"AMPH","amph",-0.0941471615790114,"273"
"AMT","amt",-0.0867250064141957,"275"
"AMY2A","LOC107383562",-1.12745176930627,"279"
"ANAPC1","anapc1",0.00322134473858257,"64682"
"ANAPC10","anapc10",0.186021078454505,"10393"
"ANAPC11","anapc11",0.233257438238682,"51529"
"ANAPC13","anapc13",0.00202038794153538,"25847"
"ANAPC15","anapc15",0.0759550308938941,"25906"
"ANAPC16","anapc16",-0.133142907091224,"119504"
"ANAPC2","anapc2",0.319817515251493,"29882"
"ANAPC4","anapc4",1.87542541494452,"29945"
"ANAPC5","anapc5",0.0387985106707006,"51433"
"ANAPC7","anapc7",0.0168143806567313,"51434"
"ANGEL1","angel1",0.333911477978187,"23357"
"ANGEL2","angel2",0.429880046887891,"90806"
"ANGPT1","angpt1",-0.0511937830299564,"284"
"ANGPT1","LOC107384963",-2.76484060898734,"284"
"ANGPT2","angpt2",0.00207365334005382,"285"
"ANGPT2","LOC107383398",-3.10020667814034,"285"
"ANGPT4","LOC107382985",-0.0059954491959261,"51378"
"ANGPT4","LOC107388068",-0.887638352830959,"51378"
"ANGPTL1","LOC107377590",-0.529923736752138,"9068"
"ANGPTL1","LOC107392445",1.37209947750177,"9068"
"ANGPTL1","LOC107393371",-0.0433013006848674,"9068"
"ANGPTL1","LOC107384372",-0.221483381059066,"9068"
"ANGPTL2","angptl6",-1.21170064396048,"23452"
"ANGPTL2","angptl2",0.00933744939966361,"23452"
"ANGPTL3","angptl3",-0.187835367536705,"27329"
"ANGPTL3","LOC107384398",-0.545972256536394,"27329"
"ANGPTL4","LOC107392818",0.367876684257201,"51129"
"ANGPTL4","angptl4",0.561617962187479,"51129"
"ANGPTL5","LOC107382991",NA,"253935"
"ANGPTL7","angptl7",-2.29688674549359,"10218"
"ANK1","LOC107394186",-0.035795563322837,"286"
"ANK1","LOC107396966",-0.170923311142619,"286"
"ANK1","LOC107375958",-0.00736584467688842,"286"
"ANK2","LOC107384730",0.887278035486961,"287"
"ANK2","LOC107375636",-0.00458018962170229,"287"
"ANK2","LOC107382168",0.000126334797294925,"287"
"ANK3","LOC107375957",-0.0852456109984343,"288"
"ANK3","LOC107387636",0.0115371854029943,"288"
"ANKDD1B","ankdd1b",1.56792253616863,"728780"
"ANKEF1","ankef1",1.11183438098162,"63926"
"ANKFN1","LOC107376263",-0.173681786078701,"162282"
"ANKFN1","LOC107388024",0.00398365755862173,"162282"
"ANKFN1","ankfn1",-0.00598372798086541,"162282"
"ANKFY1","ankfy1",0.406163942055384,"51479"
"ANKH","ankh",-1.28918335815265,"56172"
"ANKHD1","LOC107392015",0.000122375458969562,"54882"
"ANKIB1","LOC107397249",0.0466207681251839,"54467"
"ANKIB1","ankib1",-0.234312547591523,"54467"
"ANKK1","ankk1",-0.386046418593909,"255239"
"ANKK1","LOC107388879",-0.277736590687363,"255239"
"ANKLE1","ankle1",0.364565822431809,"126549"
"ANKLE2","ankle2",-0.544218392970967,"23141"
"ANKMY1","ankmy1",-0.206021738074818,"51281"
"ANKMY2","ankmy2",-0.0888109491264553,"57037"
"ANKRA2","ankra2",0.262344790972249,"57763"
"ANKRA2","LOC107395117",0.0101081391577354,"57763"
"ANKRD1","ankrd1",-0.206953623077724,"27063"
"ANKRD10","LOC107384539",-0.0246117134911076,"55608"
"ANKRD10","ankrd10",-2.36101806162769,"55608"
"ANKRD11","ankrd11",-0.00174599467795591,"29123"
"ANKRD12","ankrd12",1.01777264361171,"23253"
"ANKRD13A","ankrd13a",0.192977102980541,"88455"
"ANKRD13C","ankrd13c",-0.0621281305608963,"81573"
"ANKRD13C","LOC107383889",0.00202482891970922,"81573"
"ANKRD13D","ankrd13d",0.0376203672999638,"338692"
"ANKRD16","ankrd16",-0.729202587280484,"54522"
"ANKRD22","ankrd22",-0.914734682013096,"118932"
"ANKRD24","LOC107393201",-0.1722754867549,"170961"
"ANKRD26","ankrd26",0.00626778562823296,"22852"
"ANKRD27","ankrd27",-1.26168957576795,"84079"
"ANKRD28","ankrd28",0.0323998855784993,"23243"
"ANKRD28","LOC107383316",0.289082125278752,"23243"
"ANKRD29","ankrd29",-0.268152716940353,"147463"
"ANKRD31","LOC107386050",3.55958769504821,"256006"
"ANKRD33","LOC107390882",0.0376105010001123,"341405"
"ANKRD33B","LOC107385687",-0.00591465570161286,"651746"
"ANKRD33B","ankrd33b",0.315300365540313,"651746"
"ANKRD33B","LOC107384203",0.170945732508178,"651746"
"ANKRD34A","LOC107379236",-0.00598524957764281,"284615"
"ANKRD34B","LOC107395730",-1.1294265604706,"340120"
"ANKRD34C","ankrd34c",-0.00312441874755416,"390616"
"ANKRD39","ankrd39",-0.697372744140654,"51239"
"ANKRD40","ankrd40",0.091203475412672,"91369"
"ANKRD44","ankrd44",0.0259134927237194,"91526"
"ANKRD46","ankrd46",-0.254952880647646,"157567"
"ANKRD49","ankrd49",-0.000734518712042078,"54851"
"ANKRD50","LOC107389101",-0.0870875090129399,"57182"
"ANKRD50","ankrd50",-0.427662189289837,"57182"
"ANKRD50","LOC107389678",-6.43544288701616,"57182"
"ANKRD52","LOC107385672",0.00644659595441939,"283373"
"ANKRD52","LOC107390388",0.121781410599911,"283373"
"ANKRD53","ankrd53",-0.00564617368091924,"79998"
"ANKRD54","ankrd54",0.00360395828398115,"129138"
"ANKRD6","LOC107373284",-0.352284498021136,"22881"
"ANKRD6","ankrd6",-0.070586912865079,"22881"
"ANKRD63","ankrd63",0.0641546786409349,"100131244"
"ANKRD63","LOC107378109",-0.507504442483737,"100131244"
"ANKRD66","LOC107391993",0.0449620152614155,"100287718"
"ANKRD9","ankrd9",1.43830679967268,"122416"
"ANKS1A","anks1a",0.00753092139829036,"23294"
"ANKS1A","LOC107390374",-0.511317689616665,"23294"
"ANKS1B","anks1b",0.0417566191133138,"56899"
"ANKS3","anks3",-0.0103979011683311,"124401"
"ANKS4B","anks4b",-0.0126305942430763,"257629"
"ANKS6","anks6",-0.0107496163769683,"203286"
"ANKZF1","ankzf1",0.148536565401072,"55139"
"ANLN","LOC107389263",-0.00224644727947728,"54443"
"ANLN","anln",-0.407382752800999,"54443"
"ANO1","ano1",-0.0135317087255924,"55107"
"ANO1","LOC107374509",-0.0127457582751321,"55107"
"ANO1","LOC107382702",-0.0239649693163365,"55107"
"ANO1","LOC107389476",-0.00589910419990274,"55107"
"ANO10","LOC107389227",0.182338020085987,"55129"
"ANO10","ano10",0.354693847633182,"55129"
"ANO10","LOC107389228",0.0273862734043233,"55129"
"ANO3","ano3",0.0308056432949332,"63982"
"ANO4","ano4",-0.190933936064391,"121601"
"ANO5","ano5",-0.105858166827783,"203859"
"ANO5","LOC107381462",-0.113187745642993,"203859"
"ANO6","ano6",0.0154454869103785,"196527"
"ANO7","ano7p1",-0.00598372798086541,"50636"
"ANO7","LOC107379958",1.67790321944238,"50636"
"ANO8","ano8",-0.0390501122847775,"57719"
"ANO8","LOC107396933",-0.426465276808935,"57719"
"ANO8","LOC107373437",-0.00598891901214474,"57719"
"ANO9","LOC107397225",-0.0425078658868718,"338440"
"ANO9","LOC107388656",0.0122051898935863,"338440"
"ANOS1","LOC107392891",-0.580138905300316,"3730"
"ANOS1","anos1",-5.18618252438105,"3730"
"ANP32A","anp32a",-0.331336976038833,"8125"
"ANP32B","anp32b",0.381425813232987,"10541"
"ANP32B","LOC107376860",-0.00250883754253176,"10541"
"ANP32E","LOC107379014",2.09074564289472,"81611"
"ANP32E","anp32e",-0.0276619169487962,"81611"
"ANPEP","LOC107396202",-1.16099232482704,"290"
"ANPEP","LOC107373935",-0.155446712729306,"290"
"ANPEP","LOC107396203",-0.513953049250825,"290"
"ANPEP","LOC107373278",-1.06058046114229,"290"
"ANPEP","LOC107389249",NA,"290"
"ANPEP","LOC107374274",-0.689260927466707,"290"
"ANPEP","LOC107374127",-1.60032797309559,"290"
"ANTXR1","LOC107388209",-2.15977659693815,"84168"
"ANTXR1","LOC107375642",-0.224447367797365,"84168"
"ANTXR2","antxr2",-0.297671442295871,"118429"
"ANTXR2","LOC107396772",-0.13831852603019,"118429"
"ANTXR2","LOC107373148",-0.000477406703961478,"118429"
"ANTXR2","LOC107393747",-4.12023382714478,"118429"
"ANXA1","anxa1",-0.469156120973415,"301"
"ANXA11","LOC107376040",-0.419399035997538,"311"
"ANXA11","LOC107387843",0.0176797034275333,"311"
"ANXA13","LOC107384310",-0.615275483845348,"312"
"ANXA13","LOC107383046",-0.000167581771497001,"312"
"ANXA2","LOC107388766",4.50547609110404,"302"
"ANXA2","LOC107381497",-1.08477018448627,"302"
"ANXA2","LOC107394972",5.1457530794263,"302"
"ANXA3","LOC107397366",-0.0297312785978566,"306"
"ANXA4","anxa4",0.0229267541217958,"307"
"ANXA5","anxa5",-0.329484403166374,"308"
"ANXA5","LOC107374345",-0.74533231492544,"308"
"AOC1","aoc1",-8.54938929190373,"26"
"AOC3","LOC107391824",-0.30381493214959,"8639"
"AOX1","aox1",-0.653453996351573,"316"
"AP1AR","ap1ar",0.50430187176135,"55435"
"AP1B1","ap1b1",0.0928542689068293,"162"
"AP1G1","LOC107384239",0.931793453279304,"164"
"AP1G1","ap1g1",-0.0959441620651186,"164"
"AP1G2","LOC107384236",1.22388673552863,"8906"
"AP1M1","ap1m1",-0.00296218700720186,"8907"
"AP1M1","LOC107392936",-0.900384975308547,"8907"
"AP1M2","ap1m2",0.291318727470086,"10053"
"AP1S1","ap1s1",0.274940998624186,"1174"
"AP1S1","LOC107384030",0.0718406180328605,"1174"
"AP1S2","ap1s2",-0.334076877438406,"8905"
"AP1S2","LOC107396045",-0.879142825979699,"8905"
"AP1S3","ap1s3",-0.411377134234315,"130340"
"AP2A1","ap2a1",0.42812686752352,"160"
"AP2A2","LOC107374513",0.354218486655529,"161"
"AP2A2","LOC107381936",0.360490999888843,"161"
"AP2B1","ap2b1",0.318978854941439,"163"
"AP2M1","ap2m1",0.0217968496625251,"1173"
"AP2S1","ap2s1",0.0873639815542941,"1175"
"AP3B1","ap3b1",0.21328525204535,"8546"
"AP3B2","ap3b2",2.78916566429302,"8120"
"AP3D1","ap3d1",-0.00458310900282423,"8943"
"AP3M1","LOC107375600",0.179233660095366,"26985"
"AP3M2","LOC107393528",-0.155407498778722,"10947"
"AP3S1","ap3s1",0.217462182806726,"1176"
"AP3S2","LOC107372361",0.000141440022245605,"10239"
"AP4B1","ap4b1",0.0461901498112542,"10717"
"AP4E1","ap4e1",-0.001563598189646,"23431"
"AP4M1","ap4m1",0.00265327524788996,"9179"
"AP4S1","ap4s1",0.605827564182363,"11154"
"AP5B1","LOC107396978",0.00519315362331917,"91056"
"AP5M1","ap5m1",0.0474238338162213,"55745"
"AP5S1","ap5s1",-0.219726323217525,"55317"
"AP5Z1","ap5z1",-0.00178420070622873,"9907"
"APAF1","apaf1",0.270780264879313,"317"
"APAF1","LOC107373731",0.0699551621364161,"317"
"APBA1","LOC107396141",0.598517834046927,"320"
"APBA1","LOC107375109",-0.0174403867512411,"320"
"APBA1","LOC107392810",0.0158556677389922,"320"
"APBA2","LOC107381454",-0.238007115943404,"321"
"APBA2","LOC107388624",0.0453768579125425,"321"
"APBB1","apbb1",0.140669017106373,"322"
"APBB1IP","LOC107384313",-0.0478863979614297,"54518"
"APBB1IP","apbb1ip",0.0326311849819717,"54518"
"APBB2","apbb2",-0.176523305805812,"323"
"APBB2","LOC107376127",-0.169452803245666,"323"
"APBB3","apbb3",0.110098982209244,"10307"
"APC","apc",2.62048601410729,"324"
"APC2","apc2",0.348657895715895,"10297"
"APCDD1","LOC107383547",-0.0120265458118996,"147495"
"APCDD1L","LOC107385403",0.0571249710573719,"164284"
"APEH","apeh",0.0521277817198451,"327"
"APEH","LOC107373674",0.291970924836742,"327"
"APELA","apela",-0.00598891901214474,"100506013"
"APEX1","LOC107385925",-0.05958197883847,"328"
"APEX1","apex1",-0.00123169905691528,"328"
"APEX2","apex2",-0.0293561937428921,"27301"
"APH1A","LOC107381845",-0.000152970931494834,"51107"
"API5","api5",0.111525920261774,"8539"
"APIP","apip",0.00358935238658988,"51074"
"APLF","aplf",1.34715150192589,"200558"
"APLNR","LOC107387933",-0.5763991272173,"187"
"APLNR","LOC107388438",-1.96567026715785,"187"
"APLNR","LOC107373040",0.0358581934186969,"187"
"APLNR","LOC107393662",-0.0567604031845555,"187"
"APLP1","aplp1",0.0214275008585385,"333"
"APLP2","aplp2",-0.457700667784613,"334"
"APMAP","LOC107382511",-0.928359125317123,"57136"
"APMAP","apmap",-0.570156006035069,"57136"
"APOA1","LOC107395221",-0.977219887341824,"335"
"APOA4","LOC107379398",-0.672566567861044,"337"
"APOA4","LOC107394958",NA,"337"
"APOA4","LOC107379399",-0.443593482664272,"337"
"APOB","LOC107377659",-1.85199509200638,"338"
"APOB","LOC107377658",-1.37806885335642,"338"
"APOB","LOC107391704",0.0203142586814071,"338"
"APOBEC2","apobec2",0.0552043112974831,"10930"
"APOC2","LOC107379394",-1.78889859421088,"344"
"APOD","LOC107383055",0.529854804288071,"347"
"APOD","LOC107383615",0.0185681415645715,"347"
"APOD","LOC107383613",2.01173733509327,"347"
"APOE","LOC107394955",NA,"348"
"APOE","LOC107379395",-1.61459120129755,"348"
"APOF","apof",-0.374822488037011,"319"
"APOH","LOC107391632",-0.463838882312871,"350"
"APOH","LOC107379566",-0.0543226441310566,"350"
"APOH","LOC107391641",-0.739948097678875,"350"
"APOL3","LOC107383497",-0.0461239125107416,"80833"
"APOL3","LOC107376956",1.42956844015405,"80833"
"APOL3","LOC107372600",-0.160267077447838,"80833"
"APOL6","LOC107383494",-0.758272299532522,"80830"
"APOLD1","LOC107376954",0.743861886273887,"81575"
"APOO","apoo",-0.00295081373323856,"79135"
"APOO","LOC107383454",0.0310806079890285,"79135"
"APOOL","apool",0.042154884909231,"139322"
"APP","app",-0.000810844423526576,"351"
"APP","LOC107389838",0.0485076368742275,"351"
"APPBP2","appbp2",0.00764204909332359,"10513"
"APPL1","appl1",-0.00126456429442359,"26060"
"APPL2","appl2",-0.00306545432891205,"55198"
"APRT","aprt",-0.066569348815766,"353"
"APRT","LOC107379990",-2.89616034767006,"353"
"APTX","aptx",1.85487756578832,"54840"
"AQP1","LOC107384425",-0.324440774801093,"358"
"AQP1","LOC107383844",-0.12222103781295,"358"
"AQP10","LOC107394650",-0.0775139427762731,"89872"
"AQP10","LOC107379622",-0.904524132270925,"89872"
"AQP11","LOC107387113",-0.556809926880553,"282679"
"AQP11","LOC107379763",-0.243379500535642,"282679"
"AQP12B","LOC107393428",0.534590743802804,"653437"
"AQP3","LOC107393848",1.03762446871176,"360"
"AQP4","aqp4",0.0120525651562827,"361"
"AQP4","LOC107391160",0.209679552842293,"361"
"AQP8","aqp8",-4.82717598950328,"343"
"AQP9","LOC107388628",-0.386604327972914,"366"
"AQP9","LOC107385485",-0.853885350375794,"366"
"AQP9","aqp9",-0.433868781464687,"366"
"AQR","aqr",0.342106263735299,"9716"
"AR","ar",-0.0162637990343922,"367"
"AR","LOC107378241",-0.0400212452498765,"367"
"ARAF","araf",0.0377528278813585,"369"
"ARAP1","LOC107397025",0.0125646191198091,"116985"
"ARAP1","arap1",0.00705230373467815,"116985"
"ARAP2","LOC107372348",-0.00245357518743544,"116984"
"ARAP2","arap2",-6.4225147235168e-05,"116984"
"ARAP3","arap3",0.138805983236262,"64411"
"ARCN1","arcn1",0.54444582964712,"372"
"AREG","LOC107394302",-0.108554929534598,"374"
"AREL1","arel1",0.0978979967768377,"9870"
"ARF1","LOC107378475",0.177937560283789,"375"
"ARF1","LOC107387296",0.456316368018652,"375"
"ARF1","arf1",0.0998413345659258,"375"
