"human","ncbi","mlog10QvalxFC","ENTREZID"
"AK3","ak3",0.348418869659974,"50808"
"AK4","ak4",-0.00254244208010868,"205"
"AK5","ak5",-0.828711679216455,"26289"
"AK6","LOC107395218",0.0630433882314856,"102157402"
"AK6","LOC107374623",0.00873741055614701,"102157402"
"AK7","LOC107372532",0.0759309276845691,"122481"
"AK7","LOC107372533",0.273071462451563,"122481"
"AK7","LOC107377807",-0.00937346119951291,"122481"
"AK8","ak8",-0.282750838655749,"158067"
"AK9","ak9",-0.0990109949526727,"221264"
"AKAP10","akap10",-0.024029904289487,"11216"
"AKAP11","akap11",-0.232160427248005,"11215"
"AKAP11","LOC107377001",-1.26618522634001,"11215"
"AKAP12","LOC107377554",-0.837316247787034,"9590"
"AKAP12","LOC107391969",-0.0030704961719306,"9590"
"AKAP13","akap13",1.1275294266843,"11214"
"AKAP14","akap14",-0.451810644791882,"158798"
"AKAP17A","akap17a",0.00824341654491181,"8227"
"AKAP6","LOC107396884",-0.0506820933806717,"9472"
"AKAP6","LOC107396540",-0.00673610473325532,"9472"
"AKAP7","akap7",-0.000369047231890915,"9465"
"AKAP8L","LOC107389731",0.0364332632204412,"26993"
"AKAP9","LOC107392105",0.0487335712174444,"10142"
"AKAP9","akap9",0.128540075105597,"10142"
"AKIP1","akip1",5.1509642321818e-05,"56672"
"AKIRIN1","akirin1",-0.328751469039456,"79647"
"AKIRIN2","akirin2",0.0153415825646747,"55122"
"AKIRIN2","LOC107392253",-0.130137825232197,"55122"
"AKNA","LOC107375123",0.00888717851745328,"80709"
"AKNAD1","LOC107384074",-1.75891804349823,"254268"
"AKR1A1","akr1a1",0.00128579369262934,"10327"
"AKR1A1","LOC107393930",-0.315653676613608,"10327"
"AKR1A1","LOC107377127",-0.272040512741751,"10327"
"AKR1A1","LOC107384012",1.70942343274842,"10327"
"AKR1B10","LOC107389301",0.00438756646542136,"57016"
"AKR1B10","LOC107384342",0.487182917509851,"57016"
"AKR1B10","LOC107390596",-0.157313256039113,"57016"
"AKR1B10","LOC107384350",0.0162643579435554,"57016"
"AKR1D1","LOC107383989",-0.0301637359083391,"6718"
"AKR1D1","LOC107388423",-1.62191384760641,"6718"
"AKR7A2","LOC107385281",0.12495909296587,"8574"
"AKT1","akt1",0.00190029522096692,"207"
"AKT1S1","akt1s1",-0.0027055090537488,"84335"
"AKT2","LOC107395449",-0.0155392373528561,"208"
"AKT3","LOC107397194",0.0663619867889364,"10000"
"AKT3","LOC107375824",-0.111186538006631,"10000"
"AKTIP","aktip",-0.117290480529488,"64400"
"ALAD","alad",0.000152683233897993,"210"
"ALAS1","alas1",0.0656548659838462,"211"
"ALAS2","LOC107390720",-4.80591087155467,"212"
"ALCAM","LOC107380084",0.428957375073423,"214"
"ALDH16A1","aldh16a1",0.235932734365658,"126133"
"ALDH18A1","LOC107375402",0.0847225737684701,"5832"
"ALDH18A1","LOC107387577",2.71565865482998,"5832"
"ALDH1A2","aldh1a2",-0.0166001536654059,"8854"
"ALDH1L1","LOC107385971",0.00487078730766117,"10840"
"ALDH1L2","LOC107395064",-0.750863938947696,"160428"
"ALDH1L2","LOC107372922",-0.00164156041255183,"160428"
"ALDH1L2","aldh1l2",-0.277400847265556,"160428"
"ALDH2","aldh2",-0.390880798220142,"217"
"ALDH3A2","LOC107380742",-0.0501957868570282,"224"
"ALDH3A2","LOC107380741",-0.00921943182926392,"224"
"ALDH3A2","LOC107386903",0.019842506598358,"224"
"ALDH3B1","LOC107391596",-0.00085466383056404,"221"
"ALDH3B1","LOC107393834",0.156512908827867,"221"
"ALDH4A1","aldh4a1",-0.191193661175654,"8659"
"ALDH5A1","aldh5a1",-0.239394076864791,"7915"
"ALDH6A1","aldh6a1",-0.00121456775854255,"4329"
"ALDH7A1","aldh7a1",-0.00395804257888737,"501"
"ALDH8A1","aldh8a1",-0.192752052637638,"64577"
"ALDH9A1","LOC107384405",-0.0332485302410093,"223"
"ALDH9A1","LOC107387362",0.398911574843548,"223"
"ALDOA","LOC107387972",0.14899003850653,"226"
"ALDOB","LOC107375611",0.143827307215203,"229"
"ALDOC","aldoc",0.256320101480649,"230"
"ALDOC","LOC107379976",-0.00180448328003057,"230"
"ALG1","alg1",-0.0888513587728667,"56052"
"ALG10","LOC107383719",-0.0416365746366801,"84920"
"ALG11","LOC107381107",0.00387613781196537,"440138"
"ALG11","LOC107389590",-0.0528333792419913,"440138"
"ALG12","alg12",-5.7762618729613e-05,"79087"
"ALG13","alg13",-4.20629642523153e-05,"79868"
"ALG13","LOC107393843",-0.00841358706307445,"79868"
"ALG14","alg14",-0.0381708508275222,"199857"
"ALG2","alg2",-0.345320647609566,"85365"
"ALG3","alg3",-0.0324054610834961,"10195"
"ALG5","alg5",-1.08368264109407e-05,"29880"
"ALG6","alg6",0.0257758046769892,"29929"
"ALG8","alg8",-0.502497837435823,"79053"
"ALK","alk",-0.257790577022004,"238"
"ALK","LOC107392283",-0.00733987921894004,"238"
"ALKBH1","alkbh1",-0.0021018334535295,"8846"
"ALKBH2","alkbh2",-0.151683380951868,"121642"
"ALKBH3","alkbh3",-0.124154939066903,"221120"
"ALKBH4","alkbh4",-0.156734134281417,"54784"
"ALKBH5","alkbh5",-0.0391067687658054,"54890"
"ALKBH6","alkbh6",-0.725367659285245,"84964"
"ALKBH7","alkbh7",-0.269038484209428,"84266"
"ALKBH8","alkbh8",0.077202344831586,"91801"
"ALLC","allc",0.125348124214819,"55821"
"ALMS1","LOC107391878",1.21792562222158,"7840"
"ALMS1","LOC107387780",0.000747042307908295,"7840"
"ALOX12B","LOC107377570",-0.170520258057621,"242"
"ALOX15B","LOC107373298",-0.188889557868337,"247"
"ALOX5","alox15",0.453894997092085,"240"
"ALOX5","alox5",-0.255224658866007,"240"
"ALOX5AP","alox5ap",NA,"241"
"ALOXE3","LOC107374447",0.0725433001324381,"59344"
"ALOXE3","LOC107375272",NA,"59344"
"ALPI","LOC107392764",0.760196537962253,"248"
"ALPI","LOC107392763",0.0633010358387444,"248"
"ALPK1","alpk1",0.0036064827054703,"80216"
"ALPK2","alpk2",0.0169558833674497,"115701"
"ALPK3","LOC107388787",-2.99159247682528,"57538"
"ALPK3","LOC107381545",1.53368870385515,"57538"
"ALPL","alpl",1.26458651747251,"249"
"ALS2","LOC107377184",0.619113037274441,"57679"
"ALS2","LOC107390231",0.577338536868852,"57679"
"ALX1","alx1",-0.171786856040044,"8092"
"ALX4","LOC107381444",-0.0571301810057123,"60529"
"ALX4","LOC107389359",0.394058757022018,"60529"
"ALX4","LOC107388616",-0.00449851870980449,"60529"
"ALYREF","alyref",-0.00555155975971596,"10189"
"ALYREF","LOC107396438",0.0102153349235313,"10189"
"AMACR","LOC107395252",-0.128592551759486,"23600"
"AMACR","amacr",-0.00433023456200564,"23600"
"AMBP","LOC107388745",1.90904142515336,"259"
"AMBP","lcn2",-0.0487941893641987,"259"
"AMBP","LOC107372346",-0.14946081690355,"259"
"AMBP","LOC107372358",0.000154966285392449,"259"
"AMBRA1","ambra1",-0.00861184012311219,"55626"
"AMD1","amd1",-0.0378375124255096,"262"
"AMDHD1","amdhd1",0.00882746721664172,"144193"
"AMDHD2","amdhd2",-2.61927759489471,"51005"
"AMER1","LOC107386576",-0.000187784343494831,"139285"
"AMER2","amer2",0.50598900872281,"219287"
"AMER2","LOC107386407",-0.573098015960991,"219287"
"AMFR","amfr",-0.000475332789857068,"267"
"AMH","amh",-0.371771867618915,"268"
"AMIGO1","LOC107397129",0.0567617181112575,"57463"
"AMIGO1","amigo1",-1.24328778035215,"57463"
"AMIGO3","amigo3",-0.538762284727404,"386724"
"AMMECR1","ammecr1",0.0163764266680286,"9949"
"AMN","amn",7.65524033760617,"81693"
"AMOT","LOC107386335",2.07289800988566,"154796"
"AMOTL2","LOC107383982",0.073666013159425,"51421"
"AMOTL2","amotl2",1.01978511329944,"51421"
"AMPD1","ampd1",0.308925007154309,"270"
"AMPD2","LOC107390789",-0.813564235417486,"271"
"AMPD2","LOC107385751",0.0116214827570686,"271"
"AMPD2","LOC107390788",0.0113405007139593,"271"
"AMPD3","ampd3",-0.139929667291943,"272"
"AMPD3","LOC107372666",-0.574853959641042,"272"
"AMPD3","LOC107388318",0.0471321394713214,"272"
"AMPH","amph",0.250401687418325,"273"
"AMT","amt",0.0159084914605698,"275"
"AMY2A","LOC107383562",-3.93943798241585,"279"
"ANAPC1","anapc1",1.17968245207733,"64682"
"ANAPC10","anapc10",-0.0747988913766983,"10393"
"ANAPC11","anapc11",-0.0387794843503494,"51529"
"ANAPC13","anapc13",-0.0236618870402114,"25847"
"ANAPC15","anapc15",0.0033760598852339,"25906"
"ANAPC16","anapc16",-0.440656984447002,"119504"
"ANAPC2","anapc2",0.0229138480510164,"29882"
"ANAPC4","anapc4",0.00236540337590022,"29945"
"ANAPC5","anapc5",-0.0103603072894105,"51433"
"ANAPC7","anapc7",0.0135186386668678,"51434"
"ANGEL1","angel1",3.0881751384608,"23357"
"ANGEL2","angel2",0.372888372013843,"90806"
"ANGPT1","angpt1",0.00565297560448994,"284"
"ANGPT1","LOC107384963",-0.510026131185886,"284"
"ANGPT2","angpt2",0.000451525388346536,"285"
"ANGPT2","LOC107383398",0.247687133252795,"285"
"ANGPT4","LOC107382985",0.0633010358387444,"51378"
"ANGPT4","LOC107388068",-0.00298315345792381,"51378"
"ANGPTL1","LOC107377590",2.71618449333446,"9068"
"ANGPTL1","LOC107392445",-0.159518359917689,"9068"
"ANGPTL1","LOC107393371",-0.102266789808772,"9068"
"ANGPTL1","LOC107384372",-0.129281697184151,"9068"
"ANGPTL2","angptl6",-0.0527418641896581,"23452"
"ANGPTL2","angptl2",0.00263707468048302,"23452"
"ANGPTL3","angptl3",-0.0784840740183779,"27329"
"ANGPTL3","LOC107384398",0.0133241399367598,"27329"
"ANGPTL4","LOC107392818",1.07894546902702,"51129"
"ANGPTL4","angptl4",15.1239683163752,"51129"
"ANGPTL5","LOC107382991",NA,"253935"
"ANGPTL7","angptl7",0.143779388219077,"10218"
"ANK1","LOC107394186",-0.231423182013479,"286"
"ANK1","LOC107396966",0.517787571326962,"286"
"ANK1","LOC107375958",1.35094708124986,"286"
"ANK2","LOC107384730",-1.3065043296938,"287"
"ANK2","LOC107375636",-0.16681324584198,"287"
"ANK2","LOC107382168",0.0285391391770577,"287"
"ANK3","LOC107375957",0.47805473231083,"288"
"ANK3","LOC107387636",1.29200742285499,"288"
"ANKDD1B","ankdd1b",3.10845351780179,"728780"
"ANKEF1","ankef1",-0.123873124866683,"63926"
"ANKFN1","LOC107376263",-0.0698415861138136,"162282"
"ANKFN1","LOC107388024",0.0278051099276305,"162282"
"ANKFN1","ankfn1",-0.167281249152211,"162282"
"ANKFY1","ankfy1",0.0885215319576887,"51479"
"ANKH","ankh",-1.09446568567994,"56172"
"ANKHD1","LOC107392015",0.230159284231681,"54882"
"ANKIB1","LOC107397249",1.98238922115516,"54467"
"ANKIB1","ankib1",0.29949054836471,"54467"
"ANKK1","ankk1",-0.0400814611815838,"255239"
"ANKK1","LOC107388879",-0.0132029059419313,"255239"
"ANKLE1","ankle1",0.00552906475671341,"126549"
"ANKLE2","ankle2",0.00963889686422898,"23141"
"ANKMY1","ankmy1",0.00101222678858913,"51281"
"ANKMY2","ankmy2",-0.00928536372680074,"57037"
"ANKRA2","ankra2",-0.247425366710924,"57763"
"ANKRA2","LOC107395117",0.00181205594406424,"57763"
"ANKRD1","ankrd1",0.332311870687612,"27063"
"ANKRD10","LOC107384539",0.00905016882558614,"55608"
"ANKRD10","ankrd10",0.0716742521118724,"55608"
"ANKRD11","ankrd11",0.368105537516537,"29123"
"ANKRD12","ankrd12",0.00435238265830646,"23253"
"ANKRD13A","ankrd13a",-0.0173067950625339,"88455"
"ANKRD13C","ankrd13c",0.00435255334310166,"81573"
"ANKRD13C","LOC107383889",-0.0867665884269207,"81573"
"ANKRD13D","ankrd13d",0.151332881374038,"338692"
"ANKRD16","ankrd16",-0.366635073211976,"54522"
"ANKRD22","ankrd22",-0.7508380255887,"118932"
"ANKRD24","LOC107393201",0.567222161098401,"170961"
"ANKRD26","ankrd26",5.12463548276054,"22852"
"ANKRD27","ankrd27",0.0197072663673414,"84079"
"ANKRD28","ankrd28",0.0980771713997824,"23243"
"ANKRD28","LOC107383316",0.0240072116890243,"23243"
"ANKRD29","ankrd29",0.000885282092857145,"147463"
"ANKRD31","LOC107386050",0.226923315078231,"256006"
"ANKRD33","LOC107390882",-0.00301059810215403,"341405"
"ANKRD33B","LOC107385687",-0.69087194208326,"651746"
"ANKRD33B","ankrd33b",0.534475414752291,"651746"
"ANKRD33B","LOC107384203",-0.00293838839679968,"651746"
"ANKRD34A","LOC107379236",-0.164968258150457,"284615"
"ANKRD34B","LOC107395730",-0.508789548422153,"340120"
"ANKRD34C","ankrd34c",-0.00307459420312877,"390616"
"ANKRD39","ankrd39",-0.0690575334480378,"51239"
"ANKRD40","ankrd40",-0.368342855438348,"91369"
"ANKRD44","ankrd44",-0.376899497628734,"91526"
"ANKRD46","ankrd46",0.0142679344680105,"157567"
"ANKRD49","ankrd49",-0.038420785789144,"54851"
"ANKRD50","LOC107389101",0.00477726498138112,"57182"
"ANKRD50","ankrd50",0.14310583061585,"57182"
"ANKRD50","LOC107389678",-0.64816568401531,"57182"
"ANKRD52","LOC107385672",0.0885660090235977,"283373"
"ANKRD52","LOC107390388",0.000228969228875473,"283373"
"ANKRD53","ankrd53",0.460269500105789,"79998"
"ANKRD54","ankrd54",-0.243124266641845,"129138"
"ANKRD6","LOC107373284",1.5877745028907,"22881"
"ANKRD6","ankrd6",0.345574095520215,"22881"
"ANKRD63","ankrd63",0.163723217496435,"100131244"
"ANKRD63","LOC107378109",-0.111347329569342,"100131244"
"ANKRD66","LOC107391993",0.0373421229131718,"100287718"
"ANKRD9","ankrd9",-0.0558443472713423,"122416"
"ANKS1A","anks1a",-0.297138628879716,"23294"
"ANKS1A","LOC107390374",0.740222422200808,"23294"
"ANKS1B","anks1b",0.503983640937879,"56899"
"ANKS3","anks3",0.0898403655386297,"124401"
"ANKS4B","anks4b",-0.221789476509359,"257629"
"ANKS6","anks6",-0.0600832715250679,"203286"
"ANKZF1","ankzf1",-0.00619031143121179,"55139"
"ANLN","LOC107389263",-0.219823958164458,"54443"
"ANLN","anln",-0.169493730181214,"54443"
"ANO1","ano1",0.431818124083379,"55107"
"ANO1","LOC107374509",1.26179783609962,"55107"
"ANO1","LOC107382702",0.127859201298196,"55107"
"ANO1","LOC107389476",0.381003709483438,"55107"
"ANO10","LOC107389227",-0.00259407242513972,"55129"
"ANO10","ano10",-0.0237973835548774,"55129"
"ANO10","LOC107389228",-0.2196766411685,"55129"
"ANO3","ano3",-0.124487058473225,"63982"
"ANO4","ano4",0.328802311619013,"121601"
"ANO5","ano5",0.194943226583918,"203859"
"ANO5","LOC107381462",-0.385694915008761,"203859"
"ANO6","ano6",0.265437738849703,"196527"
"ANO7","ano7p1",-0.167281249152211,"50636"
"ANO7","LOC107379958",0.000199831064889721,"50636"
"ANO8","ano8",0.198994098652314,"57719"
"ANO8","LOC107396933",0.0863685154513628,"57719"
"ANO8","LOC107373437",0.0689847541950194,"57719"
"ANO9","LOC107397225",0.146983498904134,"338440"
"ANO9","LOC107388656",-0.0542835547866495,"338440"
"ANOS1","LOC107392891",0.23458889186914,"3730"
"ANOS1","anos1",1.45241028529517,"3730"
"ANP32A","anp32a",-0.254854398013549,"8125"
"ANP32B","anp32b",-0.00182474249454506,"10541"
"ANP32B","LOC107376860",0.104498848527145,"10541"
"ANP32E","LOC107379014",0.103498952984594,"81611"
"ANP32E","anp32e",-0.020969348379225,"81611"
"ANPEP","LOC107396202",0.218214601877588,"290"
"ANPEP","LOC107373935",0.167884143690718,"290"
"ANPEP","LOC107396203",0.0415634199477054,"290"
"ANPEP","LOC107373278",-0.101807606350983,"290"
"ANPEP","LOC107389249",NA,"290"
"ANPEP","LOC107374274",-0.00165670931156709,"290"
"ANPEP","LOC107374127",0.16411146382268,"290"
"ANTXR1","LOC107388209",-0.161622285415927,"84168"
"ANTXR1","LOC107375642",0.115315342044634,"84168"
"ANTXR2","antxr2",-0.00843471163804229,"118429"
"ANTXR2","LOC107396772",-0.333006981029323,"118429"
"ANTXR2","LOC107373148",-0.262296873608382,"118429"
"ANTXR2","LOC107393747",-1.3913443800132,"118429"
"ANXA1","anxa1",-0.0344146156161245,"301"
"ANXA11","LOC107376040",-0.0917329455302869,"311"
"ANXA11","LOC107387843",-0.00236640022114841,"311"
"ANXA13","LOC107384310",0.055554608775573,"312"
"ANXA13","LOC107383046",0.00200472671931995,"312"
"ANXA2","LOC107388766",-0.529841948814377,"302"
"ANXA2","LOC107381497",-5.5593780262335,"302"
"ANXA2","LOC107394972",0.0572297717112246,"302"
"ANXA3","LOC107397366",0.00342790219927906,"306"
"ANXA4","anxa4",-0.113947503336649,"307"
"ANXA5","anxa5",-0.440813118626215,"308"
"ANXA5","LOC107374345",0.542485452724873,"308"
"AOC1","aoc1",9.53655580963158,"26"
"AOC3","LOC107391824",0.000444626885857406,"8639"
"AOX1","aox1",-0.0353977199686293,"316"
"AP1AR","ap1ar",-0.119349304364019,"55435"
"AP1B1","ap1b1",-0.0070896490249957,"162"
"AP1G1","LOC107384239",0.42982448566106,"164"
"AP1G1","ap1g1",-0.00268724793086826,"164"
"AP1G2","LOC107384236",0.105161717513039,"8906"
"AP1M1","ap1m1",-0.0212162127515234,"8907"
"AP1M1","LOC107392936",0.153957587045112,"8907"
"AP1M2","ap1m2",-0.0477110023981611,"10053"
"AP1S1","ap1s1",-0.0796119571958817,"1174"
"AP1S1","LOC107384030",-0.111151382984307,"1174"
"AP1S2","ap1s2",-0.208239635146033,"8905"
"AP1S2","LOC107396045",-0.0047124898212958,"8905"
"AP1S3","ap1s3",0.680098797665254,"130340"
"AP2A1","ap2a1",-0.00134707363587277,"160"
"AP2A2","LOC107374513",0.599869043990787,"161"
"AP2A2","LOC107381936",0.661163377643859,"161"
"AP2B1","ap2b1",0.236963447326106,"163"
"AP2M1","ap2m1",-0.0805168788535181,"1173"
"AP2S1","ap2s1",-0.163929330045317,"1175"
"AP3B1","ap3b1",0.0358446866169417,"8546"
"AP3B2","ap3b2",0.0334145421185499,"8120"
"AP3D1","ap3d1",-0.0455508582668662,"8943"
"AP3M1","LOC107375600",-0.164793212872133,"26985"
"AP3M2","LOC107393528",-0.852772038901611,"10947"
"AP3S1","ap3s1",0.111734660520222,"1176"
"AP3S2","LOC107372361",-0.0261771638264718,"10239"
"AP4B1","ap4b1",0.308007521815342,"10717"
"AP4E1","ap4e1",0.008457705793894,"23431"
"AP4M1","ap4m1",0.00198748591288116,"9179"
"AP4S1","ap4s1",0.0443778918289958,"11154"
"AP5B1","LOC107396978",-0.055304149521121,"91056"
"AP5M1","ap5m1",-0.000624925088281379,"55745"
"AP5S1","ap5s1",-0.118832059873899,"55317"
"AP5Z1","ap5z1",0.0364636381918933,"9907"
"APAF1","apaf1",-1.44281185605467e-06,"317"
"APAF1","LOC107373731",-0.104800013474058,"317"
"APBA1","LOC107396141",-8.73674752854643e-05,"320"
"APBA1","LOC107375109",0.0365354095760996,"320"
"APBA1","LOC107392810",0.154184287399151,"320"
"APBA2","LOC107381454",-0.0259728745353175,"321"
"APBA2","LOC107388624",-0.0145894423243294,"321"
"APBB1","apbb1",1.28578472947151,"322"
"APBB1IP","LOC107384313",-0.384914629449408,"54518"
"APBB1IP","apbb1ip",-0.446681242387305,"54518"
"APBB2","apbb2",1.51818119248008,"323"
"APBB2","LOC107376127",1.08883099097445,"323"
"APBB3","apbb3",-0.117498099501723,"10307"
"APC","apc",0.0317751991495288,"324"
"APC2","apc2",0.000223514826368527,"10297"
"APCDD1","LOC107383547",-0.00301941482929394,"147495"
"APCDD1L","LOC107385403",-1.28458769407813,"164284"
"APEH","apeh",-0.14651906687102,"327"
"APEH","LOC107373674",0.0264681544590013,"327"
"APELA","apela",0.0689847541950194,"100506013"
"APEX1","LOC107385925",0.0590729383332995,"328"
"APEX1","apex1",-0.388754579699487,"328"
"APEX2","apex2",0.000256569907904741,"27301"
"APH1A","LOC107381845",-0.0404252360515071,"51107"
"API5","api5",-0.0166236909729624,"8539"
"APIP","apip",-0.0254368860862171,"51074"
"APLF","aplf",0.00459127264397244,"200558"
"APLNR","LOC107387933",1.11983844859185,"187"
"APLNR","LOC107388438",-0.00517479181827595,"187"
"APLNR","LOC107373040",0.095556262288284,"187"
"APLNR","LOC107393662",-0.00430631463724246,"187"
"APLP1","aplp1",-0.207329957389416,"333"
"APLP2","aplp2",0.00957387396213506,"334"
"APMAP","LOC107382511",0.63064347977675,"57136"
"APMAP","apmap",-0.299674619019649,"57136"
"APOA1","LOC107395221",-0.288887360155776,"335"
"APOA4","LOC107379398",-0.000950818244227075,"337"
"APOA4","LOC107394958",NA,"337"
"APOA4","LOC107379399",-12.4454684417923,"337"
"APOB","LOC107377659",0.161544413757542,"338"
"APOB","LOC107377658",-1.2235357881415,"338"
"APOB","LOC107391704",0.0668191446198059,"338"
"APOBEC2","apobec2",0.0224584021684318,"10930"
"APOC2","LOC107379394",-0.0227376934989088,"344"
"APOD","LOC107383055",0.837607848391088,"347"
"APOD","LOC107383615",0.0480623649874645,"347"
"APOD","LOC107383613",0.801014507303135,"347"
"APOE","LOC107394955",NA,"348"
"APOE","LOC107379395",-4.51931692869899,"348"
"APOF","apof",-0.0588295635332992,"319"
"APOH","LOC107391632",-0.00565348747762472,"350"
"APOH","LOC107379566",0.059368531440699,"350"
"APOH","LOC107391641",-0.846527614551025,"350"
"APOL3","LOC107383497",-1.23469112448214,"80833"
"APOL3","LOC107376956",0.0249404692772522,"80833"
"APOL3","LOC107372600",-0.779068974708274,"80833"
"APOL6","LOC107383494",-0.0531834906029462,"80830"
"APOLD1","LOC107376954",-0.199271135020103,"81575"
"APOO","apoo",-0.000807200363548974,"79135"
"APOO","LOC107383454",0.00683892853865,"79135"
"APOOL","apool",-0.0406396724525582,"139322"
"APP","app",-0.057700963159023,"351"
"APP","LOC107389838",0.0970472758237613,"351"
"APPBP2","appbp2",-0.00924235055555868,"10513"
"APPL1","appl1",-0.0927539552819636,"26060"
"APPL2","appl2",-0.237181558731876,"55198"
"APRT","aprt",-0.0277550661805423,"353"
"APRT","LOC107379990",0.266589933203055,"353"
"APTX","aptx",0.0436885373878588,"54840"
"AQP1","LOC107384425",-0.00769887436806171,"358"
"AQP1","LOC107383844",-1.31858038194788,"358"
"AQP10","LOC107394650",-0.00848203159063108,"89872"
"AQP10","LOC107379622",0.511718742737761,"89872"
"AQP11","LOC107387113",0.0785513724261547,"282679"
"AQP11","LOC107379763",-0.00302479779613113,"282679"
"AQP12B","LOC107393428",-0.139371560893989,"653437"
"AQP3","LOC107393848",0.0477828405898124,"360"
"AQP4","aqp4",-0.221022945145857,"361"
"AQP4","LOC107391160",-0.00305212797877831,"361"
"AQP8","aqp8",3.79030309812387,"343"
"AQP9","LOC107388628",-0.113112803257958,"366"
"AQP9","LOC107385485",-0.40825674638371,"366"
"AQP9","aqp9",-0.347625136455504,"366"
"AQR","aqr",-0.00715680251989481,"9716"
"AR","ar",0.0553013612291398,"367"
"AR","LOC107378241",-0.0841389122407111,"367"
"ARAF","araf",-0.0002044870561344,"369"
"ARAP1","LOC107397025",-0.00307917989151089,"116985"
"ARAP1","arap1",-0.220391494467463,"116985"
"ARAP2","LOC107372348",-0.00124419793756705,"116984"
"ARAP2","arap2",3.44219821390667,"116984"
"ARAP3","arap3",-0.0303116678308065,"64411"
"ARCN1","arcn1",-0.00210984869436089,"372"
"AREG","LOC107394302",3.82754842508684,"374"
